,room_index,measurement_index,batch_index,x,y,18:8B:9D:13:AC:32 (LU),18:8B:9D:13:AC:31 (LU-WIFI),18:8B:9D:13:AC:30 (eduroam),18:8B:9D:03:6F:22 (LU),18:8B:9D:13:AC:33 (\x00),18:8B:9D:03:65:A0 (eduroam),18:8B:9D:03:65:A2 (LU),18:8B:9D:03:65:A1 (LU-WIFI),18:8B:9D:03:6F:20 (eduroam),18:8B:9D:03:6F:23 (\x00),18:8B:9D:03:6F:21 (LU-WIFI),18:8B:9D:03:65:AD (LU),18:8B:9D:13:AB:B1 (LU-WIFI),18:8B:9D:13:AB:B2 (LU),18:8B:9D:2C:65:B2 (LU),18:8B:9D:2C:65:B1 (LU-WIFI),70:6B:B9:98:86:4F (eduroam),70:6B:B9:98:86:4E (LU-WIFI),70:6B:B9:98:86:4D (LU),18:8B:9D:13:AB:B0 (eduroam),18:8B:9D:2C:65:BE (LU-WIFI),18:8B:9D:03:6F:2F (eduroam),18:8B:9D:03:6F:2D (LU),18:8B:9D:2C:65:BF (eduroam),18:8B:9D:2C:65:BD (LU),80:E0:1D:9C:45:92 (LU),80:E0:1D:9C:45:90 (eduroam),18:8B:9D:2C:65:B0 (eduroam),80:E0:1D:9C:45:91 (LU-WIFI),18:8B:9D:13:AB:BF (eduroam),18:8B:9D:35:BA:31 (LU-WIFI),80:E0:1D:9C:45:93 (\x00),18:8B:9D:35:BA:33 (\x00),18:8B:9D:13:B6:D1 (LU-WIFI),18:8B:9D:13:B6:D2 (LU),18:8B:9D:35:BA:32 (LU),18:8B:9D:13:B6:D0 (eduroam),D4:CA:6D:2B:C4:12 (MikroTik-2BC412),18:8B:9D:13:AB:BD (LU),18:8B:9D:13:AB:BE (LU-WIFI),18:8B:9D:35:BA:30 (eduroam),A0:F3:C1:C7:4D:72 (TP-LINK_GVS),70:6B:B9:98:86:41 (LU-WIFI),70:6B:B9:98:86:42 (LU),70:6B:B9:98:86:43 (),18:8B:9D:13:B6:D3 (\x00),18:8B:9D:13:B6:DE (LU-WIFI),18:8B:9D:35:BA:3F (eduroam),18:8B:9D:13:B6:DF (eduroam),70:6B:B9:98:86:40 (eduroam),18:8B:9D:35:BA:3D (LU),18:8B:9D:35:BA:3E (LU-WIFI),18:8B:9D:03:3E:E2 (LU),18:8B:9D:03:3E:E0 (eduroam),FC:3F:7C:32:8C:FE (HUAWEI-B315-8CFE),18:8B:9D:13:B6:DD (LU),18:8B:9D:03:3E:E1 (LU-WIFI),18:8B:9D:13:AB:B3 (\x00),18:8B:9D:2C:65:B3 (\x00),18:8B:9D:13:B6:DC (\x00),18:4A:6F:64:8B:18 (ALHN-9B68),18:8B:9D:35:BA:3C (\x00),18:8B:9D:03:65:A3 (\x00),80:E0:1D:E6:1B:01 (LU-WIFI),18:8B:9D:2C:65:BC (\x00),80:E0:1D:E6:1B:02 (LU),80:E0:1D:9C:45:9F (eduroam),32:F5:1D:A1:D8:4D (Redmi Note 10 5G),18:8B:9D:03:6F:2E (LU-WIFI),18:8B:9D:03:3E:E3 (\x00),80:E0:1D:9C:45:9C (\x00),70:6B:B9:98:86:4C (),18:8B:9D:13:AB:BC (\x00),18:8B:9D:2C:98:93 (\x00),18:8B:9D:2C:98:91 (LU-WIFI),18:8B:9D:03:65:AF (eduroam),18:8B:9D:2C:98:90 (eduroam),18:8B:9D:13:AC:3F (eduroam),18:8B:9D:13:AC:3D (LU),18:8B:9D:13:AC:3E (LU-WIFI),18:8B:9D:13:AC:3C (\x00),18:8B:9D:03:65:AE (LU-WIFI),18:8B:9D:03:65:AC (\x00),18:8B:9D:22:91:F3 (\x00),18:8B:9D:22:91:F2 (LU),18:8B:9D:03:6F:2C (\x00),80:E0:1D:9C:45:9D (LU),80:E0:1D:9C:45:9E (LU-WIFI),04:8C:9A:B9:C0:18 (LMT-C018),18:8B:9D:13:85:DC (\x00),18:8B:9D:13:85:DF (eduroam),18:8B:9D:13:85:DD (LU),18:8B:9D:13:85:DE (LU-WIFI),58:C1:7A:B2:CB:7D (Bite_R2M2),18:8B:9D:35:AA:62 (LU),18:8B:9D:35:AA:61 (LU-WIFI),02:1E:42:2C:F0:8B (),CE:2D:E0:A4:7E:A9 (CopyPro-Private),98:FC:11:82:DC:95 (Gaft),18:8B:9D:22:6A:81 (LU-WIFI),2E:26:C6:9E:FE:B3 (Audi 0-142-142),70:6B:B9:98:9C:A1 (LU-WIFI),70:6B:B9:98:9C:A2 (LU),DC:2C:6E:EE:1E:7D (LMT-2GHz-1E78),18:8B:9D:36:5C:03 (\x00),18:8B:9D:2C:98:92 (LU),18:8B:9D:13:B5:D1 (LU-WIFI),18:8B:9D:36:5C:00 (eduroam),EC:08:6B:F8:FF:7F (SKYNET),18:8B:9D:36:5C:02 (LU),04:8C:9A:B9:C0:1A (LMT-5G-C018),CE:2D:E0:A4:7E:AA (CopyPro-Public),80:E0:1D:E6:1B:03 (\x00),18:8B:9D:13:85:D0 (eduroam),18:8B:9D:13:85:D2 (LU),18:8B:9D:13:B5:D2 (LU),18:8B:9D:13:85:D3 (\x00),80:E0:1D:E6:1B:00 (eduroam),18:8B:9D:13:B5:D3 (\x00),18:8B:9D:13:B5:D0 (eduroam),6E:ED:7E:80:0C:6D (HUAWEI nova 9),18:8B:9D:35:AA:63 (\x00),CC:2D:E0:A4:7E:A9 (),B4:FB:E4:0B:07:76 (DF SP),18:8B:9D:13:85:D1 (LU-WIFI),18:8B:9D:36:5C:01 (LU-WIFI),18:8B:9D:22:92:01 (LU-WIFI),18:8B:9D:22:92:02 (LU),2C:C8:1B:50:95:4D (LMT-9548),9A:CB:36:B2:C6:54 (Skirmante's Galaxy A52s 5G),32:7E:80:F8:81:F7 (HUAWEI P30 Pro),18:45:93:75:62:9D (ALHN-82D5-5),70:6B:B9:98:9C:A0 (eduroam),B0:E5:ED:E6:7D:90 (HUAWEI-7D90),2E:EE:52:9E:27:AB (),28:EE:52:9E:27:AB (TP-Link_27AB),18:8B:9D:36:5C:0F (eduroam),18:8B:9D:36:5C:0D (LU),BE:FB:E4:0B:07:76 (),18:8B:9D:22:91:F1 (LU-WIFI),18:8B:9D:22:91:F0 (eduroam),18:8B:9D:35:AA:60 (eduroam),70:6B:B9:98:9C:A3 (),18:8B:9D:22:92:00 (eduroam),18:8B:9D:22:92:03 (\x00),4E:D8:E3:70:35:C6 (AndroidAP),D6:10:D3:C9:05:2D (iPhone),18:45:93:75:62:99 (ALHN-82D5),00:27:22:44:A9:32 (matrozu),00:C8:8B:1B:00:31 (TM),44:91:60:D9:DF:97 (Porsche_WLAN_0457),4C:5E:0C:1B:C4:ED (Latnet_R2P4),58:70:C6:F1:9A:E3 (YICarCam_f19ae3),18:8B:9D:13:84:D0 (eduroam),18:8B:9D:13:84:D2 (LU),18:8B:9D:13:84:D1 (LU-WIFI),18:8B:9D:13:84:D3 (\x00),18:8B:9D:35:85:20 (eduroam),80:E0:1D:F9:29:41 (LU-WIFI),18:8B:9D:35:85:21 (LU-WIFI),18:8B:9D:35:85:23 (\x00),18:8B:9D:35:85:22 (LU),80:E0:1D:F9:29:40 (eduroam),80:E0:1D:F9:29:42 (LU),80:E0:1D:F9:29:4F (eduroam),18:8B:9D:35:7D:F2 (LU),80:E0:1D:F9:29:4D (LU),80:E0:1D:F9:29:4E (LU-WIFI),18:8B:9D:13:84:DE (LU-WIFI),18:8B:9D:03:94:12 (LU),18:8B:9D:03:94:11 (LU-WIFI),18:8B:9D:35:85:2D (LU),18:8B:9D:35:85:2E (LU-WIFI),18:8B:9D:03:94:10 (eduroam),18:8B:9D:35:85:2F (eduroam),18:8B:9D:03:94:1F (eduroam),18:8B:9D:03:94:1D (LU),18:8B:9D:03:94:1E (LU-WIFI),18:8B:9D:35:7D:F1 (LU-WIFI),18:8B:9D:03:99:E1 (LU-WIFI),18:8B:9D:35:7D:F0 (eduroam),18:8B:9D:35:7D:FF (eduroam),18:8B:9D:35:7D:FD (LU),18:8B:9D:35:7D:FE (LU-WIFI),18:8B:9D:35:7D:F3 (\x00),18:8B:9D:03:94:13 (\x00),80:E0:1D:F9:29:43 (\x00),C2:FB:E4:0B:07:76 (),00:25:9C:92:47:95 (DFLAB_GUEST),B4:FB:E4:0B:07:77 (DF SP),50:06:04:2B:52:C3 (LU-WIFI),50:06:04:2B:52:C5 (Devices),B4:FB:E4:0B:07:75 (DF SP),80:E0:1D:9C:20:81 (LU-WIFI),18:8B:9D:22:91:FD (LU),18:8B:9D:22:91:FE (LU-WIFI),18:8B:9D:03:99:E2 (LU),80:E0:1D:9C:20:83 (\x00),80:E0:1D:9C:20:80 (eduroam),80:E0:1D:9C:20:82 (LU),18:8B:9D:22:91:FF (eduroam),50:06:04:2B:52:C7 (\x00),50:06:04:2B:52:C2 (eduroam),50:06:04:2B:52:CA (Devices),50:06:04:2B:52:CB (LU),50:06:04:2B:52:CD (eduroam),50:06:04:2B:52:C4 (LU),50:06:04:2B:52:CC (LU-WIFI),18:8B:9D:35:BA:12 (LU),18:8B:9D:35:BA:13 (\x00),18:8B:9D:03:99:E0 (eduroam),18:8B:9D:13:84:DF (eduroam),80:E0:1D:9C:20:8E (LU-WIFI),D4:CA:6D:2D:CF:23 (MikroTik-2DCF23),18:8B:9D:35:BA:11 (LU-WIFI),80:E0:1D:9C:20:8F (eduroam),18:8B:9D:13:B9:41 (LU-WIFI),80:E0:1D:9C:20:8D (LU),18:8B:9D:13:84:DD (LU),18:8B:9D:35:BA:10 (eduroam),18:8B:9D:03:94:1C (\x00),18:8B:9D:13:B9:42 (LU),18:8B:9D:22:92:0C (\x00),18:8B:9D:2C:63:F2 (LU),50:06:04:2B:52:C8 (\x00),18:8B:9D:22:92:0F (eduroam),18:8B:9D:35:7D:FC (\x00),18:8B:9D:22:91:FC (\x00),2C:31:24:C7:37:C0 (eduroam),2C:31:24:C7:37:C1 (LU-WIFI),2C:31:24:C7:37:C2 (LU),80:E0:1D:F9:29:4C (\x00),18:8B:9D:22:92:0E (LU-WIFI),18:8B:9D:13:84:DC (\x00),18:8B:9D:2C:63:F1 (LU-WIFI),18:8B:9D:22:92:0D (LU),BE:FB:E4:0B:07:75 (),C2:FB:E4:0B:07:75 (),D4:46:49:71:33:50 (ALHN-8DB7-5),18:8B:9D:13:B9:43 (\x00),2C:31:24:C7:37:C3 (),18:8B:9D:03:99:E3 (\x00),80:E0:1D:9C:20:8C (\x00),18:8B:9D:13:B9:40 (eduroam),2C:31:24:C7:37:CD (LU),18:45:93:4F:01:D9 (Arhitekts),F8:0C:58:1D:94:79 (ALHN-8DB7),18:8B:9D:03:9A:11 (LU-WIFI),18:8B:9D:2C:97:E2 (LU),18:8B:9D:35:BA:A1 (LU-WIFI),C4:93:00:10:EA:75 (Aranet-DiLab1),50:C7:BF:17:13:93 (DiLabB),18:8B:9D:35:BA:A3 (\x00),18:8B:9D:35:85:2C (\x00),18:8B:9D:2C:63:F0 (eduroam),2C:C8:1B:56:9C:32 (LMT-9C2D),18:8B:9D:2C:63:F3 (\x00),0A:55:31:E6:7E:47 (Arhitekts-Viesis),18:8B:9D:35:BA:1C (\x00),18:8B:9D:35:BA:A0 (eduroam),54:A6:19:9A:FB:A8 (ALHN-D5AB),12:90:95:F8:C9:21 (\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00),18:8B:9D:2C:97:E3 (\x00),18:8B:9D:2C:63:FD (LU),D4:CA:6D:EA:FB:05 (LNOB-K),18:8B:9D:2C:97:E0 (eduroam),18:8B:9D:2C:97:E1 (LU-WIFI),18:8B:9D:35:BA:1E (LU-WIFI),18:8B:9D:35:BA:1F (eduroam),18:8B:9D:2C:64:73 (\x00),18:8B:9D:35:BA:1D (LU),18:8B:9D:03:99:EF (eduroam),18:8B:9D:03:99:ED (LU),18:8B:9D:03:99:EE (LU-WIFI),18:8B:9D:2C:63:FF (eduroam),18:8B:9D:2C:64:70 (eduroam),18:8B:9D:2C:64:71 (LU-WIFI),86:25:19:2F:F3:99 (DIRECT-UKM2020 Series),18:8B:9D:2C:63:FE (LU-WIFI),18:8B:9D:35:BA:A2 (LU),22:83:2E:94:6A:B5 (ADNT_Home),18:8B:9D:2C:63:FC (\x00),18:8B:9D:35:BA:AC (\x00),F2:CC:2F:59:14:4B (\xE2\x80\xA2\xE2\x88\x9A\xCF\x80\xC2\xA7`\xC2\xA7\xC2\xA7%{$\xC3\xB7$$=$\xE2\x9C\x93$\xE2\x9C\x93=),40:33:06:4C:DD:DF (ALHN-4215),18:8B:9D:03:99:EC (\x00),18:8B:9D:13:99:12 (LU),A4:B1:E9:A8:90:D9 (TNCAPA890D9),18:8B:9D:35:BA:AD (LU),CC:2D:E0:E3:2F:94 (B-205),38:83:9A:78:50:5E (70mai_d06_505e),E2:96:1E:0F:FA:F5 (Redmi Note 11 Pro 5G),2C:05:47:30:11:8D (70mai_d06_118d),18:8B:9D:03:9A:10 (eduroam),18:8B:9D:35:BA:AE (LU-WIFI),18:8B:9D:35:BA:AF (eduroam),DC:2C:6E:F6:B2:6A (LMT-2GHz-B265),BC:25:E0:8B:F3:3A (SANTI),08:55:31:E6:7E:47 (Arhitekts),E4:8D:8C:69:41:83 (B-501),62:45:B0:B6:AA:2F (),0C:E4:A0:4B:97:E1 (Telenor4G_4B97E1),62:E6:F0:A0:E9:C1 (Cayenne_1399),18:8B:9D:03:9A:13 (\x00),18:8B:9D:03:9A:12 (LU),5C:1A:6F:EC:86:B1 (ALHN-A021),42:33:06:4C:DD:DF (),18:45:93:4F:01:DD (Arhitekts),00:80:48:5F:4D:F1 (BCMierovica12),70:6B:B9:98:9C:CD (LU),18:8B:9D:13:B7:D3 (\x00),18:8B:9D:13:B7:D0 (eduroam),06:31:92:78:98:EB (),28:24:FF:C5:03:A7 (WirelessHDMI),80:E0:1D:E5:EF:32 (LU),18:8B:9D:22:6A:80 (eduroam),80:E0:1D:E5:EF:3F (eduroam),80:E0:1D:E5:EF:3D (LU),80:E0:1D:E5:EF:3E (LU-WIFI),18:8B:9D:03:3E:ED (LU),70:6B:B9:98:9C:AC (),18:8B:9D:03:3E:EF (eduroam),18:8B:9D:03:3E:EE (LU-WIFI),70:6B:B9:98:9C:AF (eduroam),70:6B:B9:98:9C:AE (LU-WIFI),70:6B:B9:98:9C:AD (LU),18:8B:9D:13:B7:D1 (LU-WIFI),18:8B:9D:03:8C:22 (LU),18:8B:9D:13:B7:D2 (LU),80:E0:1D:E5:EF:30 (eduroam),18:8B:9D:22:6A:8F (eduroam),18:8B:9D:22:6A:8D (LU),18:8B:9D:22:6A:8E (LU-WIFI),2C:31:24:C7:46:40 (eduroam),2C:31:24:C7:46:41 (LU-WIFI),2C:31:24:C7:46:42 (LU),2C:31:24:C7:46:43 (),80:E0:1D:E5:EF:31 (LU-WIFI),18:8B:9D:22:6A:82 (LU),18:8B:9D:22:90:E1 (LU-WIFI),70:6B:B9:98:9C:C0 (eduroam),70:6B:B9:98:9C:C1 (LU-WIFI),70:6B:B9:98:9C:C2 (LU),70:6B:B9:98:9C:C3 (),EC:08:6B:F8:FF:7E (SKYNET),18:8B:9D:35:AA:6F (eduroam),18:8B:9D:13:B7:DD (LU),70:6B:B9:98:9C:CE (LU-WIFI),70:6B:B9:98:9C:CF (eduroam),80:E0:1D:E5:EF:33 (\x00),80:E0:1D:E5:EF:3C (\x00),18:8B:9D:03:3E:EC (\x00),18:8B:9D:35:7E:9E (LU-WIFI),18:8B:9D:36:53:6D (LU),18:8B:9D:13:B7:DE (LU-WIFI),18:8B:9D:36:5C:0E (LU-WIFI),18:8B:9D:36:5C:0C (\x00),18:8B:9D:35:7E:91 (LU-WIFI),18:8B:9D:35:7E:93 (\x00),18:8B:9D:03:8C:23 (\x00),18:8B:9D:36:53:63 (\x00),18:8B:9D:35:7E:90 (eduroam),18:8B:9D:22:90:E3 (\x00),00:31:92:78:98:EB (LU_R19_Rektorats_Wireless),18:8B:9D:35:8F:30 (eduroam),18:8B:9D:35:8F:32 (LU),68:FF:7B:DE:E8:B4 (TP-LINK_2.4GHz_B1D684_5G_EXT),18:8B:9D:36:53:6F (eduroam),18:8B:9D:35:8F:3E (LU-WIFI),18:8B:9D:35:8F:3F (eduroam),70:6B:B9:98:9C:CC (),18:8B:9D:22:90:E2 (LU),18:8B:9D:22:6A:8C (\x00),18:8B:9D:22:90:ED (LU),18:8B:9D:22:6A:83 (\x00),18:8B:9D:35:AA:6C (\x00),18:8B:9D:35:AA:6D (LU),18:8B:9D:35:AA:6E (LU-WIFI),18:8B:9D:22:90:EC (\x00),18:8B:9D:2C:98:9D (LU),18:8B:9D:2C:98:9F (eduroam),9A:62:AB:67:28:4B (PhPhPhone),FE:76:61:9D:B9:F7 (Alpha),18:8B:9D:13:99:13 (\x00),80:E0:1D:9C:4A:A2 (LU),80:E0:1D:9C:4A:A3 (\x00),80:E0:1D:9C:4A:A0 (eduroam),80:E0:1D:9C:4A:AD (LU),80:E0:1D:9C:4A:AC (\x00),80:E0:1D:9C:4A:A1 (LU-WIFI),18:8B:9D:13:99:10 (eduroam),18:8B:9D:13:99:11 (LU-WIFI),18:8B:9D:03:9A:01 (LU-WIFI),18:8B:9D:03:9A:02 (LU),A2:A3:03:37:42:64 (Galaxy S22AA35),18:8B:9D:13:B9:4E (LU-WIFI),18:8B:9D:13:B9:4D (LU),18:8B:9D:03:9A:1C (\x00),18:8B:9D:03:9A:1D (LU),50:C7:BF:17:13:92 (DiLab),18:8B:9D:22:8E:23 (\x00),18:8B:9D:22:8E:21 (LU-WIFI),18:8B:9D:13:B9:4F (eduroam),18:8B:9D:13:B9:4C (\x00),18:8B:9D:22:8E:22 (LU),80:E0:1D:9C:45:B1 (LU-WIFI),18:8B:9D:22:8E:20 (eduroam),32:3C:61:0D:F0:62 (Sony),18:8B:9D:03:9A:1E (LU-WIFI),18:8B:9D:03:9A:1F (eduroam),04:18:D6:52:B5:45 (PRSARH00),80:E0:1D:9C:45:B3 (\x00),80:E0:1D:9C:45:B2 (LU),80:E0:1D:9C:45:BF (eduroam),18:8B:9D:22:8E:2F (eduroam),18:8B:9D:13:B9:20 (eduroam),22:83:2E:94:6A:B9 (ADNT_Home),22:83:2E:94:6A:BD (ADNT_Home_5G),18:8B:9D:13:B9:2F (eduroam),18:8B:9D:13:99:1F (eduroam),18:8B:9D:13:99:1D (LU),18:8B:9D:13:99:1E (LU-WIFI),3C:CD:5D:7C:DF:08 (HUAWEI P20 Pro),42:33:06:4C:DD:E3 (),DC:2C:6E:F6:B2:6B (LMT-5GHz-B265),74:A2:E6:F5:02:A1 (LU-WIFI),40:33:06:4C:DD:E3 (ALHN-4215-5),82:CC:31:A7:5E:BF (B535_5EA7),06:1E:04:9A:40:10 (AndroidAP),18:8B:9D:13:B9:22 (LU),6C:5A:B0:2C:4F:D7 (TP-Link_4FD8),74:A2:E6:F5:02:A0 (eduroam),74:A2:E6:F5:02:A2 (LU),78:4F:24:86:86:F3 (ALHN-B70E-5),7A:4F:24:C6:86:F3 (),7A:4F:24:C6:86:EF (),18:8B:9D:13:B9:21 (LU-WIFI),18:8B:9D:13:99:1C (\x00),18:8B:9D:13:B9:23 (\x00),24:0B:88:B9:4A:F9 (ALHN-B3E1),18:8B:9D:13:B9:2C (\x00),74:A2:E6:F5:02:A3 (\x00),00:1C:10:0B:71:AF (CUEnet),2C:31:24:C7:37:CF (eduroam),2C:31:24:C7:37:CE (LU-WIFI),2C:31:24:C7:37:CC (),80:E0:1D:9C:4A:AF (eduroam),18:8B:9D:03:9A:03 (\x00),18:8B:9D:03:9A:0F (eduroam),D4:4D:A4:8E:50:DA (MB Hotspot 15744),18:8B:9D:13:B9:2D (LU),EE:00:53:CD:8C:03 (\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00),18:8B:9D:03:7A:51 (LU-WIFI),18:8B:9D:13:B9:2E (LU-WIFI),08:55:31:DB:61:A7 (LMT-5G-61A1),BC:25:E0:8B:F3:3C (SANTI-5G),74:EA:3A:E8:D3:FC (ls),08:55:31:DB:61:A6 (LMT-61A1),24:0B:88:B9:4A:FD (ALHN-B3E1-5),66:02:17:64:89:E7 (AndroidAP),C8:EA:F8:E3:2E:C8 (ZTE_E32EC8),68:FF:7B:DE:E8:B3 (TP-LINK_2.4GHz_B1D684_EXT),12:E8:A7:61:57:A4 (Cayenne_1327),E2:45:4D:BE:C2:2D (\xD0\x9B\xD0\xB0\xD1\x81\xD1\x82\xD0\xBE\xD1\x87\xD0\xBA\xD0\xB0),4A:23:2E:77:58:EC (vivo Y72 5G),22:F2:05:D4:24:F1 (OPPO F19),BA:69:F4:42:03:FD (Rigas Vilni Wireless),FE:66:22:D4:62:69 (\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00),18:4A:6F:9B:FB:70 (ALHN-10CE),00:1E:42:15:54:01 (Teltonika),20:97:27:06:8E:0F (RUT_447D_2G),1C:E6:C7:C5:10:B2 (eduroam),92:94:3A:F5:D3:3A (Xiaomi 11T Pro),DC:2C:6E:1B:2F:0C (Arhitekts),18:8B:9D:2C:97:EC (\x00),DC:2C:6E:FC:B8:28 (CATA_CESIS_NJ8845),62:E6:F0:63:4B:E4 (Bentley_3512),18:8B:9D:2C:97:EE (LU-WIFI),18:8B:9D:2C:97:EF (eduroam),80:E0:1D:9C:45:B0 (eduroam),18:8B:9D:2C:97:ED (LU),1C:E6:C7:C5:10:B3 (LU-WIFI),18:8B:9D:35:7E:92 (LU),7E:FF:40:47:6E:11 (GR4050),C6:FA:58:06:07:E8 (Mi 10T Pro),96:3B:D5:28:A5:FD (f.society),18:8B:9D:2C:98:9E (LU-WIFI),80:E0:1D:9C:45:BC (\x00),18:8B:9D:03:97:41 (LU-WIFI),18:8B:9D:03:97:43 (\x00),18:8B:9D:03:97:42 (LU),18:8B:9D:03:97:40 (eduroam),80:E0:1D:9C:45:BD (LU),18:8B:9D:03:8C:21 (LU-WIFI),18:8B:9D:2C:98:9C (\x00),18:8B:9D:35:95:23 (\x00),18:8B:9D:35:95:20 (eduroam),18:8B:9D:35:95:22 (LU),18:8B:9D:03:8C:20 (eduroam),18:8B:9D:03:8C:2E (LU-WIFI),18:8B:9D:03:8C:2F (eduroam),18:8B:9D:13:B7:DC (\x00),18:8B:9D:03:8C:2D (LU),18:8B:9D:35:A7:E1 (LU-WIFI),18:8B:9D:35:A7:E3 (\x00),18:8B:9D:22:90:E0 (eduroam),18:8B:9D:03:8C:2C (\x00),18:8B:9D:13:B5:DF (eduroam),18:8B:9D:13:B5:DC (\x00),18:8B:9D:03:9A:0C (\x00),18:8B:9D:2C:64:72 (LU),D4:4D:A4:8D:CF:93 (MB Hotspot 11716)
0,1,1,1,836,2840,-74,-74,-73,-61,-73,-75,-74,-60,-62,-63,-60,-70,-73,-68,-55,-54,-86,-85,-86,-73,-64,-76,-76,-64,-63,-49,-50,-49,-49,,,-48,,,-80,,-80,,-78,,,,-76,-76,-77,-81,,,,-78,-88,,-61,-58,,,-59,-68,,,-78,,-72,,,,-51,,-76,-60,,,,-78,-78,-74,-77,,,,,-71,,,,,-53,-53,,,,,,,-74,-72,,,,-74,,,-71,,-67,-77,,-67,-81,-67,,,,,,,,,,,,-73,,,,-66,,,,,,-85,,,,,-77,-77,,,,-76,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-75,-75,-81,-59,-64,-73,-80,-79,-79,-66,-81,-66,-67,-82,-81,-82,-76,-79,-76,-65,-76,-77,-77,-80,-81,-81,-80,-64,-75,-80,-75,-75,-74,-76,-86,-83,-84,-81,-81,-67,-78,-68,-84,-85,-85,-77,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,2,836,2840,-74,-74,-73,-61,-73,-75,-74,-60,-62,-63,-60,-70,-73,-68,-55,-54,-86,-85,-86,-73,-64,-76,-76,-64,-63,-49,-50,-49,-49,,,-48,,,-80,,-80,,-78,,,,-76,-76,-77,-81,,,,-78,-88,,-61,-58,,,-59,-68,,,-78,,-72,,,,-51,,-76,-60,,,,-78,-78,-74,-77,,,,,-71,,,,,-53,-53,,,,,,,-74,-72,,,,-74,,,-71,,-67,-77,,-67,-81,-67,,,,,,,,,,,,-73,,,,-66,,,,,,-85,,,,,-77,-77,,,,-76,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-75,-75,-81,-59,-64,-73,-80,-79,-79,-66,-81,-66,-67,-82,-81,-82,-76,-79,-76,-65,-76,-77,-77,-80,-81,-81,-80,-64,-75,-80,-75,-75,-74,-76,-86,-83,-84,-81,-81,-67,-78,-68,-84,-85,-85,-77,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1,3,836,2840,-74,-74,-73,-61,-73,-75,-74,-60,-62,-63,-60,-70,-73,-68,-55,-54,-86,-85,-86,-73,-64,-76,-76,-64,-63,-49,-50,-49,-49,,,-48,,,-80,,-80,,-78,,,,-76,-76,-77,-81,,,,-78,-88,,-61,-58,,,-59,-68,,,-78,,-72,,,,-51,,-76,-60,,,,-78,-78,-74,-77,,,,,-71,,,,,-53,-53,,,,,,,-74,-72,,,,-74,,,-71,,-67,-77,,-67,-81,-67,,,,,,,,,,,,-73,,,,-66,,,,,,-85,,,,,-77,-77,,,,-76,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-75,-75,-81,-59,-64,-73,-80,-79,-79,-66,-81,-66,-67,-82,-81,-82,-76,-79,-76,-65,-76,-77,-77,-80,-81,-81,-80,-64,-75,-80,-75,-75,-74,-76,-86,-83,-84,-81,-81,-67,-78,-68,-84,-85,-85,-77,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
